pmid,gene_id,gene_text,title,journal
34890091,4602,MYB,The wheat ABA receptor gene TaPYL1-1B contributes to drought tolerance and grain yield by increasing water-use efficiency.,Plant Biotechnol J. 2022 May
35620700,829661,catalase,The Wheat Gene TaVQ14 Confers Salt and Drought Tolerance in Transgenic Arabidopsis thaliana Plants.,Front Plant Sci. 2022 May 10
35620700,840471,AtCDPK2,The Wheat Gene TaVQ14 Confers Salt and Drought Tolerance in Transgenic Arabidopsis thaliana Plants.,Front Plant Sci. 2022 May 10
36105699,844298,abc1k3,Genome-wide identification of wheat ABC1K gene family and functional dissection of TaABC1K3 and TaABC1K6 involved in drought tolerance.,Front Plant Sci. 2022 Aug 29
36566287,6647,superoxide dismutase,The Aux/IAA protein TaIAA15-1A confers drought tolerance in Brachypodium by regulating abscisic acid signal pathway.,Plant Cell Rep. 2023 Feb
36566287,847,catalase,The Aux/IAA protein TaIAA15-1A confers drought tolerance in Brachypodium by regulating abscisic acid signal pathway.,Plant Cell Rep. 2023 Feb
37621887,780624,BRI1 EMS SUPPRESSOR1,BRI1 EMS SUPPRESSOR1 genes regulate abiotic stress and anther development in wheat (Triticum aestivum L.).,Front Plant Sci
37621887,838518,BES1,BRI1 EMS SUPPRESSOR1 genes regulate abiotic stress and anther development in wheat (Triticum aestivum L.).,Front Plant Sci
37621887,827623,BEH3,BRI1 EMS SUPPRESSOR1 genes regulate abiotic stress and anther development in wheat (Triticum aestivum L.).,Front Plant Sci
37621887,844206,BEH4,BRI1 EMS SUPPRESSOR1 genes regulate abiotic stress and anther development in wheat (Triticum aestivum L.).,Front Plant Sci
37977027,107792750,WRKY transcription factor,Wheat WRKY transcription factor TaWRKY24 confers drought and salt tolerance in transgenic plants.,Plant Physiol Biochem
38116153,838003,Whirly1,Identification of Whirly transcription factors in Triticeae species and functional analysis of TaWHY1-7D in response to osmotic stress.,Front Plant Sci
38116153,843467,Whirly2,Identification of Whirly transcription factors in Triticeae species and functional analysis of TaWHY1-7D in response to osmotic stress.,Front Plant Sci
39466433,818566,P5CS1,Overexpression of wheat C2H2 zinc finger protein transcription factor TaZAT8-5B enhances drought tolerance and root growth in Arabidopsis thaliana.,Planta
39466433,835307,RD29A,Overexpression of wheat C2H2 zinc finger protein transcription factor TaZAT8-5B enhances drought tolerance and root growth in Arabidopsis thaliana.,Planta
39466433,828652,DREB1A.,Overexpression of wheat C2H2 zinc finger protein transcription factor TaZAT8-5B enhances drought tolerance and root growth in Arabidopsis thaliana.,Planta
39466433,839495,IAA12,Overexpression of wheat C2H2 zinc finger protein transcription factor TaZAT8-5B enhances drought tolerance and root growth in Arabidopsis thaliana.,Planta
39466433,827102,IAA14,Overexpression of wheat C2H2 zinc finger protein transcription factor TaZAT8-5B enhances drought tolerance and root growth in Arabidopsis thaliana.,Planta
39466433,832196,ARF7,Overexpression of wheat C2H2 zinc finger protein transcription factor TaZAT8-5B enhances drought tolerance and root growth in Arabidopsis thaliana.,Planta
39466433,818843,LBD16,Overexpression of wheat C2H2 zinc finger protein transcription factor TaZAT8-5B enhances drought tolerance and root growth in Arabidopsis thaliana.,Planta
39466433,819150,LBD18,Overexpression of wheat C2H2 zinc finger protein transcription factor TaZAT8-5B enhances drought tolerance and root growth in Arabidopsis thaliana.,Planta
39466433,824036,CDKA1,Overexpression of wheat C2H2 zinc finger protein transcription factor TaZAT8-5B enhances drought tolerance and root growth in Arabidopsis thaliana.,Planta
