pmid,gene_id,gene_text,title,journal
18593528,851869,PMP3,"Characterization of two plasma membrane protein 3 genes (PutPMP3) from the alkali grass, Puccinellia tenuiflora, and functional comparison of the rice homologues, OsLti6a/b from rice.",BMB Rep. 2008 Jun 30
18679687,103430441,Myb4,Osmyb4 expression improves adaptive responses to drought and cold stress in transgenic apples.,Plant Cell Rep. 2008 Oct
18685183,824718,SDIR1,Arabidopsis SDIR1 enhances drought tolerance in crop plants.,Biosci Biotechnol Biochem. 2008 Aug
18700826,842733,AtNPR1,"The Arabidopsis AtNPR1 inversely modulates defense responses against fungal, bacterial, or viral pathogens while conferring hypersensitivity to abiotic stresses in transgenic rice.",Mol Plant Microbe Interact. 2008 Sep
18832187,100794096,AP2,"Phylogeny, gene structures, and expression patterns of the ERF gene family in soybean (Glycine max L.).",J Exp Bot. 2008
18832187,829845,AP2,"Phylogeny, gene structures, and expression patterns of the ERF gene family in soybean (Glycine max L.).",J Exp Bot. 2008
19322663,837602,CER1,Characterization of Glossy1-homologous genes in rice involved in leaf wax accumulation and drought resistance.,Plant Mol Biol. 2009 Jul
20492547,838138,AVP1,Expression of an Arabidopsis vacuolar H+-pyrophosphatase gene (AVP1) in cotton improves drought- and salt tolerance and increases fibre yield in the field conditions.,Plant Biotechnol J. 2011 Jan
20878348,832215,AIP2,"A RING finger E3 ligase gene, Oryza sativa Delayed Seed Germination 1 (OsDSG1), controls seed germination and stress responses in rice.",Plant Mol Biol. 2010 Nov
20878348,822061,ABI3.Yeast,"A RING finger E3 ligase gene, Oryza sativa Delayed Seed Germination 1 (OsDSG1), controls seed germination and stress responses in rice.",Plant Mol Biol. 2010 Nov
21178395,819651,AtWNK1,Rice WNK1 is regulated by abiotic stress and involved in internal circadian rhythm.,Plant Signal Behav. 2011 Mar
21178395,842771,AtWNK10,Rice WNK1 is regulated by abiotic stress and involved in internal circadian rhythm.,Plant Signal Behav. 2011 Mar
21293909,820443,SAP5,Arabidopsis SAP5 functions as a positive regulator of stress responses and exhibits E3 ubiquitin ligase activity.,Plant Mol Biol. 2011 Mar
21293909,819856,E3 ubiquitin ligase,Arabidopsis SAP5 functions as a positive regulator of stress responses and exhibits E3 ubiquitin ligase activity.,Plant Mol Biol. 2011 Mar
21459832,606325,TaNAC69,Overexpression of TaNAC69 leads to enhanced transcript levels of stress up-regulated genes and dehydration tolerance in bread wheat.,Mol Plant. 2011 Jul
21459832,837731,glyoxalase I,Overexpression of TaNAC69 leads to enhanced transcript levels of stress up-regulated genes and dehydration tolerance in bread wheat.,Mol Plant. 2011 Jul
21585388,825831,SENSITIVE TO FREEZING-6,"OsSFR6 is a functional rice orthologue of SENSITIVE TO FREEZING-6 and can act as a regulator of COR gene expression, osmotic stress and freezing tolerance in Arabidopsis.",New Phytol. 2011 Sep
22130861,844399,WIN1,An ethylene response factor OsWR1 responsive to drought stress transcriptionally activates wax synthesis related genes and increases wax production in rice.,Plant Mol Biol. 2012 Feb
22385556,828652,DREB1A,Overexpression of Arabidopsis and rice stress genes' inducible transcription factor confers drought and salinity tolerance to rice.,Plant Biotechnol J. 2012 Jun
22385556,828653,DREB1B,Overexpression of Arabidopsis and rice stress genes' inducible transcription factor confers drought and salinity tolerance to rice.,Plant Biotechnol J. 2012 Jun
22808152,107784516,NAC,"Expression of a finger millet transcription factor, EcNAC1, in tobacco confers abiotic stress-tolerance.",PLoS One. 2012
22843236,28717398,DNA binding transcription factor,In silico targeted genome mining and comparative modelling reveals a putative protein similar to an Arabidopsis drought tolerance DNA binding transcription factor in Chromosome 6 of Sorghum bicolor genome.,Interdiscip Sci. 2012 Jun
22843236,829845,AP2,In silico targeted genome mining and comparative modelling reveals a putative protein similar to an Arabidopsis drought tolerance DNA binding transcription factor in Chromosome 6 of Sorghum bicolor genome.,Interdiscip Sci. 2012 Jun
23104474,829845,AP2,Transcription factor OsAP21 gene increases salt/drought tolerance in transgenic Arabidopsis               thaliana.,Mol Biol Rep. 2013 Feb
23104474,835306,RD29B,Transcription factor OsAP21 gene increases salt/drought tolerance in transgenic Arabidopsis               thaliana.,Mol Biol Rep. 2013 Feb
23275191,840897,AtbZIP60,Transcription factor AtbZIP60 regulates expression of Ca2+ -dependent protein kinase genes in transgenic cells.,Mol Biol Rep. 2013 Mar
23415326,100192952,ubiquitin,A rice stress-responsive NAC gene enhances tolerance of transgenic wheat to drought and salt stresses.,Plant Sci. 2013 Apr
23415326,542711,sucrose phosphate synthase,A rice stress-responsive NAC gene enhances tolerance of transgenic wheat to drought and salt stresses.,Plant Sci. 2013 Apr
23735506,843671,HOMEODOMAIN GLABROUS11,Arabidopsis enhanced drought tolerance1/HOMEODOMAIN GLABROUS11 confers drought tolerance in transgenic rice without yield penalty.,Plant Physiol. 2013 Jul
23741473,837602,CER1,Rice OsGL1-6 is involved in leaf cuticular wax accumulation and drought resistance.,PLoS One. 2013 May 31
23828545,837403,MYB60,The Arabidopsis thaliana MYB60 promoter provides a tool for the spatio-temporal control of gene expression in stomatal guard cells.,J Exp Bot. 2013 Aug
24103920,834666,AtKAT1,OsKAT2 is the prevailing functional inward rectifier potassium channels in rice guard cell.,Plant Signal Behav. 2013
24247851,837405,AtSOD1,Overexpression of an adenosine diphosphate-ribosylation factor gene from the halophytic grass Spartina alterniflora confers salinity and drought tolerance in transgenic Arabidopsis.,Plant Cell Rep. 2014 Feb
24279948,832636,RD22,Comprehensive analysis of differentially expressed rice actin depolymerizing factor gene family and heterologous overexpression of OsADF3 confers Arabidopsis Thaliana drought tolerance.,Rice (N Y). 2012 Nov 27
24279948,821463,ABF4,Comprehensive analysis of differentially expressed rice actin depolymerizing factor gene family and heterologous overexpression of OsADF3 confers Arabidopsis Thaliana drought tolerance.,Rice (N Y). 2012 Nov 27
24279948,830424,DREB2A,Comprehensive analysis of differentially expressed rice actin depolymerizing factor gene family and heterologous overexpression of OsADF3 confers Arabidopsis Thaliana drought tolerance.,Rice (N Y). 2012 Nov 27
