pmid,gene_id,gene_text,title,journal
18685183,824718,SDIR1,Arabidopsis SDIR1 enhances drought tolerance in crop plants.,Biosci Biotechnol Biochem. 2008 Aug
25192890,835274,DREB1D,Overexpression of AtDREB1D transcription factor improves drought tolerance in soybean.,Mol Biol Rep. 2014 Dec
26674968,5007930,miR399f,"A Role for Arabidopsis miR399f in Salt, Drought, and ABA Signaling.",Mol Cells. 2016 Feb
26674968,819332,AtMYB2,"A Role for Arabidopsis miR399f in Salt, Drought, and ABA Signaling.",Mol Cells. 2016 Feb
26674968,829547,ABF3,"A Role for Arabidopsis miR399f in Salt, Drought, and ABA Signaling.",Mol Cells. 2016 Feb
26674968,837455,CSP41b,"A Role for Arabidopsis miR399f in Salt, Drought, and ABA Signaling.",Mol Cells. 2016 Feb
28576847,819248,WRKY46,"Arabidopsis WRKY46, WRKY54, and WRKY70 Transcription Factors Are Involved in Brassinosteroid-Regulated Plant Growth and Drought Responses.",Plant Cell. 2017 Jun
28576847,818670,WRKY54,"Arabidopsis WRKY46, WRKY54, and WRKY70 Transcription Factors Are Involved in Brassinosteroid-Regulated Plant Growth and Drought Responses.",Plant Cell. 2017 Jun
28576847,824807,WRKY70,"Arabidopsis WRKY46, WRKY54, and WRKY70 Transcription Factors Are Involved in Brassinosteroid-Regulated Plant Growth and Drought Responses.",Plant Cell. 2017 Jun
28576847,843845,BRASSINAZOLE-RESISTANT1,"Arabidopsis WRKY46, WRKY54, and WRKY70 Transcription Factors Are Involved in Brassinosteroid-Regulated Plant Growth and Drought Responses.",Plant Cell. 2017 Jun
28576847,838518,BES1,"Arabidopsis WRKY46, WRKY54, and WRKY70 Transcription Factors Are Involved in Brassinosteroid-Regulated Plant Growth and Drought Responses.",Plant Cell. 2017 Jun
28640975,543881,GAI,NAC transcription factor JUNGBRUNNEN1 enhances drought tolerance in tomato.,Plant Biotechnol J. 2018 Feb
28831141,819235,GBF3,GBF3 transcription factor imparts drought tolerance in Arabidopsis thaliana.,Sci Rep. 2017 Aug 22
31038749,829541,OPEN STOMATA 1,Arabidopsis histone H3K4 demethylase JMJ17 functions in dehydration stress response.,New Phytol. 2019 Aug
31147630,829364,Histone AcetylTransferase,Improved drought stress tolerance in Arabidopsis by CRISPR/dCas9 fusion with a Histone AcetylTransferase.,Sci Rep. 2019 May 30
31147630,841095,AREB1,Improved drought stress tolerance in Arabidopsis by CRISPR/dCas9 fusion with a Histone AcetylTransferase.,Sci Rep. 2019 May 30
31147630,824626,histone acetyltransferase 1,Improved drought stress tolerance in Arabidopsis by CRISPR/dCas9 fusion with a Histone AcetylTransferase.,Sci Rep. 2019 May 30
31147630,835307,RD29A,Improved drought stress tolerance in Arabidopsis by CRISPR/dCas9 fusion with a Histone AcetylTransferase.,Sci Rep. 2019 May 30
32242234,844144,trehalose-6-phosphate phosphatase,Arabidopsis thaliana trehalose-6-phosphate phosphatase gene TPPI enhances drought tolerance by regulating stomatal apertures.,J Exp Bot. 2020 Jul 6
32242234,830874,TPPI,Arabidopsis thaliana trehalose-6-phosphate phosphatase gene TPPI enhances drought tolerance by regulating stomatal apertures.,J Exp Bot. 2020 Jul 6
32242234,841395,ABA-responsive element-binding factor1,Arabidopsis thaliana trehalose-6-phosphate phosphatase gene TPPI enhances drought tolerance by regulating stomatal apertures.,J Exp Bot. 2020 Jul 6
32242234,841095,ABF2,Arabidopsis thaliana trehalose-6-phosphate phosphatase gene TPPI enhances drought tolerance by regulating stomatal apertures.,J Exp Bot. 2020 Jul 6
32242234,821463,ABF4,Arabidopsis thaliana trehalose-6-phosphate phosphatase gene TPPI enhances drought tolerance by regulating stomatal apertures.,J Exp Bot. 2020 Jul 6
33691617,818429,WRKY33,Enhanced tolerance to drought stress resulting from Caragana korshinskii CkWRKY33 in transgenic Arabidopsis thaliana.,BMC Genom Data. 2021 Mar 10
33691617,28721236,peroxidase,Enhanced tolerance to drought stress resulting from Caragana korshinskii CkWRKY33 in transgenic Arabidopsis thaliana.,BMC Genom Data. 2021 Mar 10
34597404,827274,SWEET17,Vacuolar fructose transporter SWEET17 is critical for root development and drought tolerance.,Plant Physiol. 2021 Dec 4
35050466,821061,TCP13,CIN-like TCP13 is essential for plant growth regulation under dehydration stress.,Plant Mol Biol. 2022 Feb
35050466,822318,CYCLOIDEA,CIN-like TCP13 is essential for plant growth regulation under dehydration stress.,Plant Mol Biol. 2022 Feb
35050466,838128,INDOLE-3-ACETIC ACID5,CIN-like TCP13 is essential for plant growth regulation under dehydration stress.,Plant Mol Biol. 2022 Feb
35050466,837305,LBD1,CIN-like TCP13 is essential for plant growth regulation under dehydration stress.,Plant Mol Biol. 2022 Feb
35715973,814657,ribose-5-phosphate-isomerase 2,Experimentally heat-induced transposition increases drought tolerance in Arabidopsis thaliana.,New Phytol. 2022 Oct
36541032,818199,ABI5,Elevated CO2 mitigates the impact of drought stress by upregulating glucosinolate metabolism in Arabidopsis thaliana.,Plant Cell Environ. 2023 Mar
36541032,836263,MYB28,Elevated CO2 mitigates the impact of drought stress by upregulating glucosinolate metabolism in Arabidopsis thaliana.,Plant Cell Environ. 2023 Mar
36541032,830662,MYB28/29,Elevated CO2 mitigates the impact of drought stress by upregulating glucosinolate metabolism in Arabidopsis thaliana.,Plant Cell Environ. 2023 Mar
36541032,830663,"MYB28, 29 and 76",Elevated CO2 mitigates the impact of drought stress by upregulating glucosinolate metabolism in Arabidopsis thaliana.,Plant Cell Environ. 2023 Mar
36780722,819856,E3 ubiquitin ligase,Overexpression of a plant U-box gene TaPUB4 confers drought stress tolerance in Arabidopsis thaliana.,Plant Physiol Biochem. 2023 Mar
36844077,819235,bZIP transcription factor,Grapevine bZIP transcription factor bZIP45 regulates VvANN1 and confers drought tolerance in Arabidopsis.,Front Plant Sci. 2023 Feb 9
36844077,820405,bZIP45,Grapevine bZIP transcription factor bZIP45 regulates VvANN1 and confers drought tolerance in Arabidopsis.,Front Plant Sci. 2023 Feb 9
36844077,836626,ANNEXIN,Grapevine bZIP transcription factor bZIP45 regulates VvANN1 and confers drought tolerance in Arabidopsis.,Front Plant Sci. 2023 Feb 9
37058965,828714,AtABI1,GhMYB44 enhances stomatal closure to confer drought stress tolerance in cotton and Arabidopsis.,Plant Physiol Biochem. 2023 Apr 5
37058965,820314,AtPP2CA,GhMYB44 enhances stomatal closure to confer drought stress tolerance in cotton and Arabidopsis.,Plant Physiol Biochem. 2023 Apr 5
37058965,843609,AtHAB1,GhMYB44 enhances stomatal closure to confer drought stress tolerance in cotton and Arabidopsis.,Plant Physiol Biochem. 2023 Apr 5
38024953,830424,DREB2A,Heterologous expression of bacterial dehydrin gene in Arabidopsis thaliana promotes abiotic stress tolerance.,Physiol Mol Biol Plants
38024953,832636,RD22,Heterologous expression of bacterial dehydrin gene in Arabidopsis thaliana promotes abiotic stress tolerance.,Physiol Mol Biol Plants
38024953,828849,RD26,Heterologous expression of bacterial dehydrin gene in Arabidopsis thaliana promotes abiotic stress tolerance.,Physiol Mol Biol Plants
38024953,841701,LEA7,Heterologous expression of bacterial dehydrin gene in Arabidopsis thaliana promotes abiotic stress tolerance.,Physiol Mol Biol Plants
38024953,814729,SOS1,Heterologous expression of bacterial dehydrin gene in Arabidopsis thaliana promotes abiotic stress tolerance.,Physiol Mol Biol Plants
38352176,843334,CLE26,A cell-wall-modifying gene-dependent CLE26 peptide signaling confers drought resistance in Arabidopsis.,PNAS Nexus
38352176,822475,CLAVATA3/EMBRYO SURROUNDING REIGON-related 25,A cell-wall-modifying gene-dependent CLE26 peptide signaling confers drought resistance in Arabidopsis.,PNAS Nexus
38427069,820944,Pentatricopeptide repeat 40,Mutation in Arabidopsis mitochondrial Pentatricopeptide repeat 40 gene affects tolerance to water deficit.,
38427069,824395,mitochondrial,Mutation in Arabidopsis mitochondrial Pentatricopeptide repeat 40 gene affects tolerance to water deficit.,
38831288,8273267,RcA,Screening and functional verification of drought resistance-related genes in castor bean seeds.,BMC Plant Biol
38831288,829969,HD1,Screening and functional verification of drought resistance-related genes in castor bean seeds.,BMC Plant Biol
39163495,28721236,peroxidase,Overexpression of forage millet (Setaria italica) SiER genes enhances drought resistance of Arabidopsis thaliana.,Funct Plant Biol
39332323,839304,LEA3,Overexpression of StERECTA enhances drought tolerance in Arabidopsis thaliana.,J Plant Physiol
39332323,830424,DREB2A,Overexpression of StERECTA enhances drought tolerance in Arabidopsis thaliana.,J Plant Physiol
39332323,818566,P5CS1,Overexpression of StERECTA enhances drought tolerance in Arabidopsis thaliana.,J Plant Physiol
39332323,835402,SPCH,Overexpression of StERECTA enhances drought tolerance in Arabidopsis thaliana.,J Plant Physiol
39332323,822000,FAMA,Overexpression of StERECTA enhances drought tolerance in Arabidopsis thaliana.,J Plant Physiol
39332323,819785,MUTE,Overexpression of StERECTA enhances drought tolerance in Arabidopsis thaliana.,J Plant Physiol
39332323,842674,YODA,Overexpression of StERECTA enhances drought tolerance in Arabidopsis thaliana.,J Plant Physiol
39574449,820263,MSD1,The maize gene ZmSBP17 encoding an SBP transcription factor confers osmotic resistance in transgenic Arabidopsis.,Front Plant Sci
39574449,837304,ascorbate peroxidase 1,The maize gene ZmSBP17 encoding an SBP transcription factor confers osmotic resistance in transgenic Arabidopsis.,Front Plant Sci
39574449,832773,AtNHX1,The maize gene ZmSBP17 encoding an SBP transcription factor confers osmotic resistance in transgenic Arabidopsis.,Front Plant Sci
39718137,28721236,peroxidase,"ZmNF-YB10, a maize NF-Y transcription factor, positively regulates drought and salt stress response in Arabidopsis thaliana.",GM Crops Food
39718137,829661,catalase,"ZmNF-YB10, a maize NF-Y transcription factor, positively regulates drought and salt stress response in Arabidopsis thaliana.",GM Crops Food
39888052,836867,HOS15,HOS15 impacts DIL9 protein stability during drought stress in Arabidopsis.,New Phytol
40262770,836574,XND1,The transcription factors DOF4.6 and XND1 jointly regulate root hydraulics and drought responses in Arabidopsis.,Plant Cell
40262770,824647,PIP2;5,The transcription factors DOF4.6 and XND1 jointly regulate root hydraulics and drought responses in Arabidopsis.,Plant Cell
40262770,818487,PIP2;6,The transcription factors DOF4.6 and XND1 jointly regulate root hydraulics and drought responses in Arabidopsis.,Plant Cell
40339855,820916,Translationally controlled tumor protein,Translationally controlled tumor protein GmTCTP2 positively regulates plant drought tolerance through GmSCEc mediated SUMOylation.,Int J Biol Macromol
40532648,819953,glycosyltransferase,The CsUGT87A1 gene enhances drought stress tolerance in tea plants by modulating IAA homeostasis.,Plant Physiol Biochem
12376631,835274,CBF4,Transcription factor CBF4 is a regulator of drought adaptation in Arabidopsis.,Plant Physiol. 2002 Oct
16113213,815949,PR-1,Enhancing Arabidopsis salt and drought stress tolerance by chemical priming for its abscisic acid responses.,Plant Physiol. 2005 Sep
16113213,843842,PR-5,Enhancing Arabidopsis salt and drought stress tolerance by chemical priming for its abscisic acid responses.,Plant Physiol. 2005 Sep
16113213,840987,RAB-18,Enhancing Arabidopsis salt and drought stress tolerance by chemical priming for its abscisic acid responses.,Plant Physiol. 2005 Sep
16113213,835307,RD-29A,Enhancing Arabidopsis salt and drought stress tolerance by chemical priming for its abscisic acid responses.,Plant Physiol. 2005 Sep
20467978,547642,Gmdreb1,Cloning and quantitative expression analysis of drought-induced genes in soybean.,Genet Mol Res. 2010 May 11
20467978,548050,Gmgols,Cloning and quantitative expression analysis of drought-induced genes in soybean.,Genet Mol Res. 2010 May 11
23104474,829845,AP2,Transcription factor OsAP21 gene increases salt/drought tolerance in transgenic Arabidopsis               thaliana.,Mol Biol Rep. 2013 Feb
23104474,835306,RD29B,Transcription factor OsAP21 gene increases salt/drought tolerance in transgenic Arabidopsis               thaliana.,Mol Biol Rep. 2013 Feb
23547968,830800,CAMTA 1,CAMTA 1 regulates drought responses in Arabidopsis thaliana.,BMC Genomics. 2013 Apr 2
23547968,820950,calmodulin binding transcription activator,CAMTA 1 regulates drought responses in Arabidopsis thaliana.,BMC Genomics. 2013 Apr 2
23547968,828849,RD26,CAMTA 1 regulates drought responses in Arabidopsis thaliana.,BMC Genomics. 2013 Apr 2
23547968,816293,ERD7,CAMTA 1 regulates drought responses in Arabidopsis thaliana.,BMC Genomics. 2013 Apr 2
23547968,840987,RAB18,CAMTA 1 regulates drought responses in Arabidopsis thaliana.,BMC Genomics. 2013 Apr 2
23547968,835307,COR78,CAMTA 1 regulates drought responses in Arabidopsis thaliana.,BMC Genomics. 2013 Apr 2
23547968,828653,CBF1,CAMTA 1 regulates drought responses in Arabidopsis thaliana.,BMC Genomics. 2013 Apr 2
23547968,829845,AP2,CAMTA 1 regulates drought responses in Arabidopsis thaliana.,BMC Genomics. 2013 Apr 2
23547968,819093,EREBP,CAMTA 1 regulates drought responses in Arabidopsis thaliana.,BMC Genomics. 2013 Apr 2
23735506,843671,HOMEODOMAIN GLABROUS11,Arabidopsis enhanced drought tolerance1/HOMEODOMAIN GLABROUS11 confers drought tolerance in transgenic rice without yield penalty.,Plant Physiol. 2013 Jul
23828547,831545,HSFA1b,"Arabidopsis HEAT SHOCK TRANSCRIPTION FACTORA1b overexpression enhances water productivity, resistance to drought, and infection.",J Exp Bot. 2013 Aug
23828547,822041,MULTIPROTEIN BRIDGING FACTOR1c,"Arabidopsis HEAT SHOCK TRANSCRIPTION FACTORA1b overexpression enhances water productivity, resistance to drought, and infection.",J Exp Bot. 2013 Aug
24350934,818854,COR15a,Role of melatonin in alleviating cold stress in Arabidopsis thaliana.,J Pineal Res. 2014 Apr
24350934,830800,CAMTA1,Role of melatonin in alleviating cold stress in Arabidopsis thaliana.,J Pineal Res. 2014 Apr
24350934,839666,ZAT10,Role of melatonin in alleviating cold stress in Arabidopsis thaliana.,J Pineal Res. 2014 Apr
24350934,836103,ZAT12,Role of melatonin in alleviating cold stress in Arabidopsis thaliana.,J Pineal Res. 2014 Apr
24773321,819248,WRKY46,Transcription factor WRKY46 regulates osmotic stress responses and stomatal movement independently in Arabidopsis.,Plant J. 2014 Jul
24773321,842718,WRKY transcription factor,Transcription factor WRKY46 regulates osmotic stress responses and stomatal movement independently in Arabidopsis.,Plant J. 2014 Jul
26025529,830471,UGT76C2,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,830424,DREB2A,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,832636,RD22,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,835306,RD29B,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,816688,LEA,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,838632,COR47,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,831453,KIN1,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,833552,AHK2,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,839621,AHK3,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,814714,AHK4,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,820940,ARR1,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
26025529,827297,ARR2,"AtUGT76C2, an Arabidopsis cytokinin glycosyltransferase is involved in drought stress adaptation.",Plant Sci. 2015 Jul
27033553,819359,AtMYB12,AtMYB12 regulates flavonoids accumulation and abiotic stress tolerance in transgenic Arabidopsis thaliana.,Mol Genet Genomics. 2016 Aug
27033553,28721236,peroxidase,AtMYB12 regulates flavonoids accumulation and abiotic stress tolerance in transgenic Arabidopsis thaliana.,Mol Genet Genomics. 2016 Aug
30285298,828652,DEHYDRATION-RESPONSIVE ELEMENT-BINDING PROTEIN 1A,A gene-stacking approach to overcome the trade-off between drought stress tolerance and growth in Arabidopsis.,Plant J. 2019 Jan
30285298,828645,GA REQUIRING 5,A gene-stacking approach to overcome the trade-off between drought stress tolerance and growth in Arabidopsis.,Plant J. 2019 Jan
30285298,818903,PHYTOCHROME-INTERACTING FACTOR 4,A gene-stacking approach to overcome the trade-off between drought stress tolerance and growth in Arabidopsis.,Plant J. 2019 Jan
30979945,547656,syntaxin,"GmSYP24, a putative syntaxin gene, confers osmotic/drought, salt stress tolerances and ABA signal pathway.",Sci Rep. 2019 Apr 12
31123093,834815,NF-YB2,NF-YB2 and NF-YB3 Have Functionally Diverged and Differentially Induce Drought and Heat Stress-Specific Genes.,Plant Physiol. 2019 Jul
31123093,827101,NF-YB3,NF-YB2 and NF-YB3 Have Functionally Diverged and Differentially Induce Drought and Heat Stress-Specific Genes.,Plant Physiol. 2019 Jul
31123093,4800,NF-YA,NF-YB2 and NF-YB3 Have Functionally Diverged and Differentially Induce Drought and Heat Stress-Specific Genes.,Plant Physiol. 2019 Jul
31123093,4801,NF-YB,NF-YB2 and NF-YB3 Have Functionally Diverged and Differentially Induce Drought and Heat Stress-Specific Genes.,Plant Physiol. 2019 Jul
31123093,4802,NF-YC,NF-YB2 and NF-YB3 Have Functionally Diverged and Differentially Induce Drought and Heat Stress-Specific Genes.,Plant Physiol. 2019 Jul
32170020,819125,ATG8e,COST1 regulates autophagy to control plant drought tolerance.,Proc Natl Acad Sci U S A. 2020 Mar 31
32170020,828571,NBR1,COST1 regulates autophagy to control plant drought tolerance.,Proc Natl Acad Sci U S A. 2020 Mar 31
32229406,28721236,peroxidase,Overexpression of grapevine VvNAC08 enhances drought tolerance in transgenic Arabidopsis.,Plant Physiol Biochem. 2020 Jun
32229406,829661,catalase,Overexpression of grapevine VvNAC08 enhances drought tolerance in transgenic Arabidopsis.,Plant Physiol Biochem. 2020 Jun
32229406,818199,ABI5,Overexpression of grapevine VvNAC08 enhances drought tolerance in transgenic Arabidopsis.,Plant Physiol Biochem. 2020 Jun
32229406,841095,AREB1,Overexpression of grapevine VvNAC08 enhances drought tolerance in transgenic Arabidopsis.,Plant Physiol Biochem. 2020 Jun
32229406,818854,COR15A,Overexpression of grapevine VvNAC08 enhances drought tolerance in transgenic Arabidopsis.,Plant Physiol Biochem. 2020 Jun
32229406,838632,COR47,Overexpression of grapevine VvNAC08 enhances drought tolerance in transgenic Arabidopsis.,Plant Physiol Biochem. 2020 Jun
32229406,832636,RD22,Overexpression of grapevine VvNAC08 enhances drought tolerance in transgenic Arabidopsis.,Plant Physiol Biochem. 2020 Jun
32229406,835307,RD29A,Overexpression of grapevine VvNAC08 enhances drought tolerance in transgenic Arabidopsis.,Plant Physiol Biochem. 2020 Jun
32464438,820155,MDHAR,Overexpression of rice glutaredoxin genes LOC_Os02g40500 and LOC_Os01g27140 regulate plant responses to drought stress.,Ecotoxicol Environ Saf. 2020 Sep 1
32621388,827854,BRCA1,Arabidopsis BRCA1 represses RRTF1-mediated ROS production and ROS-responsive gene expression under dehydration stress.,New Phytol. 2020 Dec
32621388,829591,RRTF1,Arabidopsis BRCA1 represses RRTF1-mediated ROS production and ROS-responsive gene expression under dehydration stress.,New Phytol. 2020 Dec
32621388,829845,AP2,Arabidopsis BRCA1 represses RRTF1-mediated ROS production and ROS-responsive gene expression under dehydration stress.,New Phytol. 2020 Dec
33129252,844309,WRI4,Yellow nutsedge WRI4-like gene improves drought tolerance in Arabidopsis thaliana by promoting cuticular wax biosynthesis.,BMC Plant Biol. 2020 Oct 31
33407148,841721,NAM,The NAC-type transcription factor CaNAC46 regulates the salt and drought tolerance of transgenic Arabidopsis thaliana.,BMC Plant Biol. 2021 Jan 6
33407148,839265,ATAF1,The NAC-type transcription factor CaNAC46 regulates the salt and drought tolerance of transgenic Arabidopsis thaliana.,BMC Plant Biol. 2021 Jan 6
33407148,830779,ATAF2,The NAC-type transcription factor CaNAC46 regulates the salt and drought tolerance of transgenic Arabidopsis thaliana.,BMC Plant Biol. 2021 Jan 6
33407148,835478,CUC2,The NAC-type transcription factor CaNAC46 regulates the salt and drought tolerance of transgenic Arabidopsis thaliana.,BMC Plant Biol. 2021 Jan 6
33407148,835306,RD29B,The NAC-type transcription factor CaNAC46 regulates the salt and drought tolerance of transgenic Arabidopsis thaliana.,BMC Plant Biol. 2021 Jan 6
33407148,817901,RD20,The NAC-type transcription factor CaNAC46 regulates the salt and drought tolerance of transgenic Arabidopsis thaliana.,BMC Plant Biol. 2021 Jan 6
33407148,834390,IAA4,The NAC-type transcription factor CaNAC46 regulates the salt and drought tolerance of transgenic Arabidopsis thaliana.,BMC Plant Biol. 2021 Jan 6
33407148,841665,ABA2,The NAC-type transcription factor CaNAC46 regulates the salt and drought tolerance of transgenic Arabidopsis thaliana.,BMC Plant Biol. 2021 Jan 6
33407148,832636,RD22,The NAC-type transcription factor CaNAC46 regulates the salt and drought tolerance of transgenic Arabidopsis thaliana.,BMC Plant Biol. 2021 Jan 6
33478380,816585,rty,Heterologous expression of Arabidopsis thaliana rty gene in strawberry (Fragaria x ananassa Duch.) improves drought tolerance.,BMC Plant Biol. 2021 Jan 21
33554358,835809,ABI2,TuMV triggers stomatal closure but reduces drought tolerance in Arabidopsis.,Plant Cell Environ. 2021 May
33554358,838122,ABCG40,TuMV triggers stomatal closure but reduces drought tolerance in Arabidopsis.,Plant Cell Environ. 2021 May
33554358,835307,RD29A.,TuMV triggers stomatal closure but reduces drought tolerance in Arabidopsis.,Plant Cell Environ. 2021 May
33723703,832773,Na+/H+ antiporter,Overexpression of KcNHX1 gene confers tolerance to multiple abiotic stresses in Arabidopsis thaliana.,J Plant Res. 2021 May
35088230,838470,AtCPK10,"Two trehalase isoforms, produced from a single transcript, regulate drought stress tolerance in Arabidopsis thaliana.",Plant Mol Biol. 2022 Apr
35620700,829661,catalase,The Wheat Gene TaVQ14 Confers Salt and Drought Tolerance in Transgenic Arabidopsis thaliana Plants.,Front Plant Sci. 2022 May 10
35620700,840471,AtCDPK2,The Wheat Gene TaVQ14 Confers Salt and Drought Tolerance in Transgenic Arabidopsis thaliana Plants.,Front Plant Sci. 2022 May 10
35896570,842748,LACS3,Metabolomics analysis of milk thistle lipids to identify drought-tolerant genes.,Sci Rep. 2022 Jul 27
36115269,852874,Mpo1,"PtoMPO1, a negative mediator, functions in poplar drought tolerance.",Plant Physiol Biochem. 2022 Nov 1
36746783,829661,catalase,An intrinsically disordered region-containing protein mitigates the drought-growth trade-off to boost yields.,Plant Physiol. 2023 May 2
36941578,832636,AtRD22,"AgMYB5, an MYB transcription factor from celery, enhanced beta-carotene synthesis and promoted drought tolerance in transgenic Arabidopsis.",BMC Plant Biol. 2023 Mar 21
37025007,816186,PIP2;8,Regulation of drought tolerance in Arabidopsis involves the PLATZ4-mediated transcriptional repression of plasma membrane aquaporin PIP2;8.,Plant J. 2023 Jul
37025007,824510,PIP2;8,Regulation of drought tolerance in Arabidopsis involves the PLATZ4-mediated transcriptional repression of plasma membrane aquaporin PIP2;8.,Plant J. 2023 Jul
37025007,829662,PIP2;8,Regulation of drought tolerance in Arabidopsis involves the PLATZ4-mediated transcriptional repression of plasma membrane aquaporin PIP2;8.,Plant J. 2023 Jul
37025007,822061,ABA insensitive 3,Regulation of drought tolerance in Arabidopsis involves the PLATZ4-mediated transcriptional repression of plasma membrane aquaporin PIP2;8.,Plant J. 2023 Jul
37025007,818614,ABI4,Regulation of drought tolerance in Arabidopsis involves the PLATZ4-mediated transcriptional repression of plasma membrane aquaporin PIP2;8.,Plant J. 2023 Jul
37025007,818199,ABI5,Regulation of drought tolerance in Arabidopsis involves the PLATZ4-mediated transcriptional repression of plasma membrane aquaporin PIP2;8.,Plant J. 2023 Jul
37251780,832491,MOP9.5,"The Bro1-like domain-containing protein, AtBro1, modulates growth and abiotic stress responses in Arabidopsis.",Front Plant Sci
37251780,841783,MRD1,"The Bro1-like domain-containing protein, AtBro1, modulates growth and abiotic stress responses in Arabidopsis.",Front Plant Sci
37251780,841784,HEI10,"The Bro1-like domain-containing protein, AtBro1, modulates growth and abiotic stress responses in Arabidopsis.",Front Plant Sci
37251780,828732,MIOX4,"The Bro1-like domain-containing protein, AtBro1, modulates growth and abiotic stress responses in Arabidopsis.",Front Plant Sci
37930306,820263,superoxide dismutase 1,MdbHLH160 is stabilized via reduced MdBT2-mediated degradation to promote MdSOD1 and MdDREB2A-like expression for apple drought tolerance.,Plant Physiol
39719058,817636,GSTF9,A de novo gene promotes seed germination under drought stress in Arabidopsis.,Mol Biol Evol
39918871,829853,HSFB1,The heat shock factor HSFB1 coordinates plant growth and drought tolerance in Arabidopsis.,Plant J
39918871,843771,heat shock protein 101,The heat shock factor HSFB1 coordinates plant growth and drought tolerance in Arabidopsis.,Plant J
39918871,820313,eIF3G1,The heat shock factor HSFB1 coordinates plant growth and drought tolerance in Arabidopsis.,Plant J
39984923,824342,ATG1,Proteomics revealed novel functions and drought tolerance of Arabidopsis thaliana protein kinase ATG1.,BMC Biol
39994030,835809,protein phosphatase 2C,A wild-allele GsPP2C-51-a1 enhances tolerance to drought stress in soybean and Arabidopsis.,Theor Appl Genet
41338235,834549,RHA1,Bacillus amyloliquefaciens orchestrates cell type-specific responses underlying drought tolerance in Arabidopsis.,Plant J
18682547,841856,NFYA5,The Arabidopsis NFYA5 transcription factor is regulated transcriptionally and posttranscriptionally to promote drought resistance.,Plant Cell. 2008 Aug
18682547,28719269,miR169a,The Arabidopsis NFYA5 transcription factor is regulated transcriptionally and posttranscriptionally to promote drought resistance.,Plant Cell. 2008 Aug
18682547,5008285,miR169c,The Arabidopsis NFYA5 transcription factor is regulated transcriptionally and posttranscriptionally to promote drought resistance.,Plant Cell. 2008 Aug
19017627,543819,phospholipase D,Multiple PLDs required for high salinity and water deficit tolerance in plants.,Plant Cell Physiol. 2009 Jan
19017627,829733,AtPLDdelta,Multiple PLDs required for high salinity and water deficit tolerance in plants.,Plant Cell Physiol. 2009 Jan
21398568,836367,MYB96,The MYB96 transcription factor regulates cuticular wax biosynthesis under drought conditions in Arabidopsis.,Plant Cell. 2011 Mar
22635115,829556,ECERIFERUM9,Arabidopsis ECERIFERUM9 involvement in cuticle formation and maintenance of plant water status.,Plant Physiol. 2012 Jul
22635115,854781,Doa10,Arabidopsis ECERIFERUM9 involvement in cuticle formation and maintenance of plant water status.,Plant Physiol. 2012 Jul
22635115,843182,cer6,Arabidopsis ECERIFERUM9 involvement in cuticle formation and maintenance of plant water status.,Plant Physiol. 2012 Jul
22635115,819337,long-chain acyl-CoA synthetase1,Arabidopsis ECERIFERUM9 involvement in cuticle formation and maintenance of plant water status.,Plant Physiol. 2012 Jul
22635115,841367,lacs2,Arabidopsis ECERIFERUM9 involvement in cuticle formation and maintenance of plant water status.,Plant Physiol. 2012 Jul
23231763,820746,AtMMS21,SUMO E3 ligase AtMMS21 regulates drought tolerance in Arabidopsis thaliana(F).,J Integr Plant Biol. 2013 Jan
23231763,836163,SIZ1,SUMO E3 ligase AtMMS21 regulates drought tolerance in Arabidopsis thaliana(F).,J Integr Plant Biol. 2013 Jan
23231763,818854,COR15A,SUMO E3 ligase AtMMS21 regulates drought tolerance in Arabidopsis thaliana(F).,J Integr Plant Biol. 2013 Jan
23231763,832636,RD22,SUMO E3 ligase AtMMS21 regulates drought tolerance in Arabidopsis thaliana(F).,J Integr Plant Biol. 2013 Jan
23231763,818566,P5CS1,SUMO E3 ligase AtMMS21 regulates drought tolerance in Arabidopsis thaliana(F).,J Integr Plant Biol. 2013 Jan
